,time,[S1],[S2],[S3],[S4],[S5],[S6],[S7],[S8],[S_out],[S_in]
24,1000.0,0.45246612570243994,0.29231182391436683,29.451371989658686,5.322467671308221,10.550927585043532,5.415952486722132,15.990821903562747,7.164557928529248,8.489205212874381,26.603674896032366
25,1000.0,0.5792189145063105,0.18380294754269508,16.317490884074516,4.000528904240762,7.828243372150746,5.015133637935221,9.64367252742316,4.499725294322097,7.494723508302505,14.218453137896178
26,1000.0,0.28904553719056814,0.29262250028302655,23.267037100612,6.154551641986156,9.330461459242755,4.856469057067417,14.576145185955454,6.692771245962149,6.823324751919664,24.16167543900006
27,1000.0,0.47639344276028645,0.25981655901330064,25.93817602099984,4.747871603672433,10.701308381028198,5.28715184292194,15.356712103999644,5.445248854160247,7.7148201752619565,23.85947336282356
28,1000.0,0.5660123537307518,0.188214867205786,13.741452275242004,4.50122464772293,5.663671990342506,5.270529881524977,7.783537608389874,6.316679460916712,6.391930178089915,11.875357727915521
29,1000.0,0.3742796665408149,0.2567987100061463,25.164262445029888,5.006136784991011,8.120132261256408,6.32796921919009,14.857139554913523,7.414513043876699,8.190083202703457,22.990680162136293
30,1000.0,0.41142549075486856,0.22564335832316326,20.753462556496657,7.8159262530377465,6.559017077765812,3.8934514085559293,10.972941767329148,6.3038430643486105,8.798618186072702,17.043335442014502
31,1000.0,0.6158435672661753,0.23086755763684944,15.265088453774073,4.6910057744589375,7.881111848004348,2.5751884720754994,8.67992220963622,4.312877955661072,5.589987657939847,10.662922616494658
32,1000.0,0.49937212186745683,0.19092006883002463,19.480110621479547,4.979729766647931,8.129888254542127,5.005874871644753,8.84483915227479,4.585303074563708,6.950661394912315,16.628837911208507
33,1000.0,0.24054222567201441,0.34398057475860183,25.376427421821305,8.62642876578008,10.587694769542743,4.531535789024602,13.390367045321565,6.146581895578257,8.289039102265974,20.36723406820202
34,1000.0,0.46801622629625717,0.2907510611117859,27.253417203971928,6.259250476203884,8.035846728395093,4.308754359497675,12.809001893729459,6.818779230232446,9.679018091624767,23.82371293846922
35,1000.0,0.43657424760408453,0.2776376439801602,16.676204237416226,4.113571847475704,7.501713947550098,5.827666322202657,10.292297964764705,4.285316845477139,6.808045573572747,12.144043826078224
36,1000.0,0.7212591696098816,0.28099322679525274,18.947933697997414,4.179630929157718,7.286179880770472,5.999371900295928,11.929355201087626,4.874592810859494,7.122447052647397,13.792022964099953
37,1000.0,0.1451998844648234,0.11232201620161328,11.788884097396899,3.4415230823041005,4.780291659464137,3.3722184391837473,6.486561630966566,4.757824667679744,5.559632186473061,12.95269849974062
38,1000.0,0.2730173055428616,0.2515814194491115,25.77895979813296,5.738181603676418,8.53125889298461,4.942792120387669,17.325926816564774,6.2542830975218395,8.117722946059915,28.719143662300805
39,1000.0,0.672470803494027,0.16840846611417604,18.871010579946997,4.147307446447066,8.948744553941577,6.193395212123183,10.479665511679167,5.980054019357839,5.642477168645476,20.166348365756107
40,1000.0,0.3462860865589763,0.3350615244765063,22.383241569652537,5.776230262605678,8.689355975177577,4.3034928087560465,13.739411726828141,5.606488042904402,8.463610236718376,17.402033006342258
41,1000.0,0.4150774047231457,0.13365295359153948,18.20390326207026,3.740048785389761,7.807421564390044,5.365289308604906,10.211240647996934,5.349356655317353,6.948683234602569,17.05779752022057
42,1000.0,0.4947396318866611,0.23666260672984593,16.16635993217734,4.116216998769418,6.278978302021219,4.343103024390853,9.86814023020897,4.407518677976783,7.029179184228145,12.213170408729413
43,1000.0,0.31137903946866563,0.1744170626862658,20.359661613905647,4.253424562953667,6.928638301152848,5.308167203089155,10.84919574346663,4.770754216027736,7.670472885862614,18.839865992081275
44,1000.0,0.33450152735584815,0.17543308655177237,20.564631160454937,4.071665069142701,7.724217725982195,6.667901419934887,8.433828533443421,5.709871926522343,7.030193677597975,19.108529979947697
45,1000.0,0.3286653022196848,0.2676478006462457,17.785060841791847,4.308687496824702,8.15208175329552,4.589112729890894,11.122535053620691,5.372765348281532,7.143058552364398,15.504808580900587
46,1000.0,0.32618670376461334,0.17093768643197252,21.055916211957374,6.380004778852852,6.023881050927011,4.17571204937269,12.764478638259648,5.952863368306374,7.458072555166103,24.197765266009412
47,1000.0,0.5425865615685228,0.37339709505361585,26.910694197222842,7.654441206458797,8.114142059077711,5.65807657863934,17.857988130558113,6.8598023211291945,9.365727364378838,23.091081860104495
48,1000.0,0.4283282433637813,0.24271098487946885,25.361502155278533,6.320633337142271,7.29799167852952,4.137141938262332,14.936601342188911,8.580940487879225,9.91764960782968,25.863191926953064
49,1000.0,0.3563974649454045,0.38225635763039245,26.285124730860637,6.531996785453284,10.746785179994134,6.986060012021945,15.382644291587948,5.904506039185885,9.226920708177715,22.581714543287394
50,1000.0,0.7052887102969112,0.170388126356603,19.01091452694166,4.099816254635339,7.943157048544659,5.074051171470488,11.189720555452189,5.30874094489082,7.541324800303287,19.27806626614297
51,1000.0,0.16998570152175135,0.23190646534202577,13.33330657467172,3.7548270330952818,4.778264907791707,5.371910618290276,8.997482887827594,5.356214937655167,8.633622314163286,9.634431568483429
52,1000.0,0.6047953878282823,0.31202474399329966,9.9642310499422,4.363325680622355,4.217939622333506,2.2231149568263344,8.016344397946295,5.7272979129573685,7.240952993166564,7.37425348593357
53,1000.0,0.40605515237097534,0.3714160515161483,16.569402920650134,3.7994981927735374,5.173190251159313,4.7128122481483885,8.395086996274845,6.110811224343613,6.093059974314087,10.098244704090291
54,1000.0,0.5125671697434157,0.40274788943956374,29.576919931791842,5.02430560549516,10.643126329145922,5.599376405202586,16.663046278002504,6.475908948479357,8.168488582683281,25.165434221071095
55,1000.0,0.4311266357939417,0.03770881337401627,12.102478962361875,2.2286541561797923,5.878194803086853,3.945270832415085,7.496540077155213,4.455665121218761,5.769811865003389,16.432874405800877
56,1000.0,0.6233846700455792,0.3393101498065672,20.632572396586784,4.455064979608277,8.905577634194222,4.819308011409699,13.24833682490522,6.391175300004947,6.671545940798642,16.36172177439295
57,1000.0,0.42124185036609363,0.22575410294262457,25.1835429593747,5.929148494228935,8.36354598616142,4.877251888834393,14.631913017129925,5.890501673242681,8.684536192081591,26.073913349158417
58,1000.0,0.4958564182151979,0.38130883417554284,11.578095088149425,5.504547965898958,4.214766560164945,2.148922628252114,6.121470744619771,4.5684118863125915,6.293009800386333,6.473984872645529
59,1000.0,0.35743149275260483,0.35533060343004935,28.351609287005452,7.002077779107377,8.38057647353407,5.744651384885838,15.599333491100928,7.330933239137181,10.795197863980926,25.34714977257135
60,1000.0,0.3404808103263631,0.19821837431994765,21.211484297271134,5.875035026258468,8.440041419980822,5.4783320484191895,12.631295174736143,4.46154915367798,7.391307505803267,18.3178595904466
61,1000.0,0.5619694245289768,0.4027733562681791,26.72940876676371,5.464946141239595,8.57687106666965,7.3424382409197495,16.59420407672752,6.417422796827677,8.345564098676393,20.78271417134194
62,1000.0,0.38002210094855593,0.2119088418859866,19.317094249945047,3.7981336020582193,7.063178847701071,6.104852025809951,11.47503200658878,6.549964201666691,7.65406060704332,17.58929608906783
63,1000.0,0.6277482987107204,0.18939759080405955,21.802206305920237,6.874941727773976,9.085610703435695,4.9901342995049545,14.966007333321652,5.806587707215405,6.268671109861641,25.082234539114314
64,1000.0,0.4003729727601086,0.21526768092608367,17.07112926226273,3.697254842553723,8.047323011457287,5.786944813905459,10.452073754245927,4.988277701630176,5.658624932514149,14.653788353392784
65,1000.0,0.6595519507547013,0.18566931211329885,23.78777542122135,5.648143099518271,9.225130945224535,4.795333444583259,13.245978276411758,5.586062485833102,8.803377791769766,29.748833065335322
66,1000.0,0.40967485568152984,0.2155361721822876,22.65133412244114,4.404958631629913,8.049815002630572,6.510704151297016,13.491540748424345,5.505916284943112,7.116991915256854,25.313452322137923
67,1000.0,0.4742012179887367,0.08536492251524394,12.821155103354275,4.779779391537728,5.896332662089812,3.8420801709808785,6.213061300834513,4.946861542191247,6.903720598646675,15.277497331637468
68,1000.0,0.12302000729145468,0.1669398579821993,17.633616859201396,3.3734903059288825,7.9040214242581115,5.243298158513174,12.122606720690465,6.134875517110125,6.415292132272238,19.841890578696216
69,1000.0,0.7692459316951052,0.16364377524111962,20.228866772963563,6.0916767866061825,7.413972441450614,3.509185023958376,11.03586967276702,5.880602353398352,8.391253544558852,24.993445020281655
70,1000.0,0.259496760732955,0.33083977138371845,23.069780878666194,6.5895396075684,7.880374291083406,5.2764956258402265,13.034818922078355,5.918615178505234,7.878037837349478,19.344672103739235
71,1000.0,0.4399579155060078,0.06766848793660205,8.935440119584419,3.669531404737958,5.710424581483861,4.359703383550274,6.484095773759414,4.761978056040027,6.838503699451403,6.735079300520285
72,1000.0,0.608526646237921,0.20316283661010656,20.02365229890549,5.163775906978215,8.675714391745055,5.163652603246709,12.087288730270043,5.803314455136164,9.556951147521222,20.031959897540975
73,1000.0,0.5004904525884014,0.22074240940491513,22.997774162350986,5.749769144244266,8.829707696767972,5.6539848953185095,15.89823271874037,6.190557788684554,7.880388865757375,23.888907169365936
74,1000.0,0.4301544706451987,0.19106854370517595,20.00592345225767,4.078472195492386,9.837293749145118,8.125372820450398,12.740199763932043,5.931318581885392,6.573893525524451,27.823724002496593
75,1000.0,0.39475095290503387,0.27276178222677105,21.590727979944845,7.520021372575503,7.937320835182687,3.22388451341898,13.891775326856015,6.660338671623034,9.689181327150322,19.261122756027675
76,1000.0,0.2833349780792228,0.31690083802154045,16.910701558614683,4.6036043943651475,8.650727468881147,5.208861952543991,11.14598295510624,4.7213085477398025,6.5171047386656005,12.53682090774242
77,1000.0,0.4252249794563638,0.12165981688174671,13.667751911717726,4.222582203477266,5.511199844469042,4.9900399855859785,10.872289232851045,5.449762546953901,7.3570656213814,17.777894969831365
78,1000.0,0.5601986244974759,0.2177293676158356,23.705227974098744,6.186610767825372,7.205510326689719,4.353130756439143,12.963811393279071,6.006060314072134,7.3723029244958695,23.00069006618707
79,1000.0,0.5027817069496854,0.2238925593243553,24.13827820478316,3.9648364252414243,8.708790094074281,5.588535144969437,15.237553046399448,6.538939533584143,8.922094705958607,23.389326328221166
80,1000.0,0.6277533379645875,0.36157535387723283,30.646131995486016,5.681478153182956,10.559153550273068,5.779677889252364,17.558335199661563,6.658292601253818,8.162048485309029,27.472815947127554
81,1000.0,0.23648259380508485,0.16004484155081644,21.32992666966417,4.317687769967144,7.456439741926423,4.593287382762291,10.870510376612678,6.304678676861252,8.230091299720613,25.720720726678476
82,1000.0,0.45631646192353414,0.35768999204619156,28.45573789438416,4.0684175917514365,8.721327873433761,7.81308777431545,16.168859432525487,5.902722279289334,9.52662137666333,23.41978888332181
83,1000.0,0.35652084742994883,0.12323421820621748,18.757290438373772,5.54709758750404,7.696744098238913,5.0719492676420375,11.48890882363862,5.737633843768865,6.4766761322263395,27.278768468513025
84,1000.0,0.4159878773365891,0.28251913338767326,29.22583302866876,6.385696911088891,9.76467089282933,5.655736717428754,19.25003911975908,6.92781157531011,8.968637530340843,33.42870842192998
85,1000.0,0.5498459958254099,0.20248147897561958,19.843278067899014,5.739291345910026,6.741215842036235,4.475882865341267,12.31391819840675,5.804367513975923,8.466188219416626,20.107377254071057
86,1000.0,0.261051839075261,0.3665839994386799,16.85806406691469,5.32443046269203,7.438195655009451,5.36321663339097,10.969394385263158,6.814933659246684,6.814220922481126,12.165844926827226
87,1000.0,0.2020574878814776,0.1963954084012491,20.96722554631628,5.997717612655182,8.124743058602999,5.012320976280666,13.743399617172143,5.570781220419354,8.828473450940638,22.463526506896372
88,1000.0,0.48945115469683986,0.29926261245459623,22.69219298486142,6.575546100611202,7.862548565458578,5.647106139041753,13.484386260862628,6.619343054231345,8.16545610049966,18.218372159910817
89,1000.0,0.5634604205430748,0.06904347328567748,15.95760507138904,6.875718915196915,7.464084238020668,2.7737918399122568,8.839685624712445,5.867993448892042,6.86257841618578,24.1974160605887
90,1000.0,0.6125499997497263,0.2636730618819317,20.638982181689727,4.1814824288600745,6.713262535206886,4.969937326938755,12.564249765739564,6.757773549324006,7.969133017965639,17.736546004441067
91,1000.0,0.4163594868012373,0.19311179320393465,17.294095030502312,3.120939147297916,8.468281172485074,6.62538669028046,11.432693718126892,6.032960040878457,7.1467579832789845,17.87148626224258
92,1000.0,0.20997221439702474,0.2040440601320868,11.35210907530261,4.697259808593569,5.63118880309937,3.362707136268864,7.1547988399667375,4.755875975695872,4.935881794367468,8.00549489192965
93,1000.0,0.6030215101653406,0.20625856697774222,20.665143377619927,4.761861533697085,10.641286207702763,4.738617262810399,15.161590845432244,5.372486511846694,6.250516673876666,30.69928528041364
94,1000.0,0.4002915662247619,0.29274298935359977,20.76037195110332,4.399692601079857,7.172323480947494,6.7097696017475315,13.7008741133944,7.064672708755966,8.677412015502213,20.36981255427573
95,1000.0,0.6000206817799365,0.26256157958640014,20.581263577796005,5.439280011962824,9.520312434158644,4.477728749606246,11.016501524751572,6.177962641641834,6.361477101576172,17.818926986230082
96,1000.0,0.6350994147867335,0.11999679750510711,15.15543459976142,5.629013259770279,4.543347155493899,2.0824433910558597,9.370356738052259,5.592970579602092,8.5089965056458,17.150333739585108
97,1000.0,0.6577061066188343,0.29817195133074853,18.042072300302042,6.74741687715869,6.200511929478036,4.220482760388913,10.300281180969328,7.612677312535862,8.704808128533955,13.246020545782006
98,1000.0,0.41011771579413003,0.33047225785131257,28.761060666895297,5.839902531362841,10.566205283160098,6.183090643828334,17.586247096474143,5.395020700453468,6.93703777505962,25.47054422884927
99,1000.0,0.6773152174067163,0.17572604026533487,17.76718844216921,2.7173617906740626,7.052714004618606,5.440915024121656,9.292845593054839,6.382383199743902,7.394649016763315,14.934507957717956
100,1000.0,0.552511144092913,0.14518659938765982,16.303357448310642,4.216403379441993,6.91913493987389,4.572766105882851,11.848874548905778,5.903944471463262,6.078887833872987,19.557508716007085
101,1000.0,0.314834273283142,0.24984766720399704,7.572328251219798,1.6441436061242838,4.601083705124063,3.9455402266488004,2.771786270082403,4.759339525037035,5.911620527465729,4.242468891681346
102,1000.0,0.42432247761437347,0.19304616816263628,19.050523680936667,6.630858541020818,6.120368010480423,3.967258679927756,10.69967908796044,5.761935175214233,7.5464895273071075,14.363602803529256
103,1000.0,0.4955034576474973,0.11504924747852449,18.758886101297986,4.715470269592259,5.886799429903151,4.9788142210529385,10.797687812163076,6.192364093561878,8.207007639884779,29.19713354256502
104,1000.0,0.044363018464240844,0.26012821105257483,24.143654679725802,4.588169227540253,9.178216920208119,7.553329380372885,14.56185043252517,5.869959529713564,7.515112088518817,24.936375792823934
105,1000.0,0.2401356606892052,0.3807632184223141,21.109474260826467,6.827329076806784,8.100415055134233,3.5908258331447716,13.521564787472434,5.277290597715609,8.893388704483492,16.197540521476512
106,1000.0,0.35052538027594066,0.26371536581753235,29.54815839285766,5.176208850613197,12.06314319938856,6.346697282740169,16.03294856140402,4.696419734555686,7.443068465555778,34.969071042240515
107,1000.0,0.3860245638113278,0.26990305185497443,21.208010338479514,4.605977444524807,6.463543898700223,4.6944063726227006,12.371780718887798,6.989194023510898,8.819904581247876,18.488319061405218
108,1000.0,0.4533269969424827,0.2737619108577206,18.60587942145356,3.3300532741598508,8.03038131451585,5.668167710734826,9.78534161947014,6.537175163643732,6.553119782322014,14.563959439664973
109,1000.0,0.40553563419759026,0.29525402230524733,23.15444578751414,6.533993741305705,6.428391272518841,5.366868802601405,13.16063116579495,7.331815258103566,8.519892757955606,18.463045898511787
110,1000.0,0.40287459727723607,0.2969782126668449,21.258288664831465,4.030452302145498,7.2140817003116755,4.333417325027741,13.140085255120947,6.256195197557295,8.75762825559978,16.156251646716782
111,1000.0,0.5734626529763309,0.2539262904701362,23.6019340722734,5.52201925601789,9.32641074257927,7.009288225293918,15.166467957963274,6.567411203558164,8.081661612163705,24.35190975694178
112,1000.0,0.3006836298313667,0.2607155086529264,18.784860451210594,5.353769714854284,7.442999198754414,3.961389229427411,11.315429115843603,4.302857507961351,7.42402653693247,15.349009173165044
113,1000.0,0.34671912168142827,0.33234034200290047,22.25205432622971,3.8155862902001347,8.15202604551433,5.245329955521772,11.969255653746817,4.97731244684017,7.618309840551616,15.09111876093527
114,1000.0,0.41241820445438776,0.30811381125974446,11.506435323825691,2.1205657999968253,5.272795963151048,3.945208403276224,6.347046657805869,3.2029412413357674,5.23826335494498,6.342012154062633
115,1000.0,0.3572810256421243,0.1484402997534531,19.33553874253722,5.070328689006351,7.510886991250796,4.398242444149824,11.926255722145132,5.344583866100949,7.629702283372506,21.91101614986966
116,1000.0,0.309658714835293,0.02896695516711381,11.513283101688014,2.8292313425829794,4.061788368850292,4.8970388952402715,6.23299572391319,5.051003919462121,5.548132278504022,25.79938105731703
117,1000.0,0.29040476811324445,0.3394622555401286,18.598008593075736,6.2910151462721835,7.493883295906979,4.704376544808348,15.098206043866368,4.979263149332608,7.686610626764622,16.381714719987787
118,1000.0,0.7542957824287096,0.22285655671077859,19.94275231385052,5.253078383372696,8.821970635257266,4.091283262081204,13.199478488525974,5.689013721969373,6.3444297941383745,19.032449607984677
119,1000.0,0.4528956535655141,0.16772904508862127,20.238909375310673,4.07067984025505,9.027595870538544,7.206461896501807,13.681664667955777,4.47350890119494,6.607996622294957,24.996539775703877
120,1000.0,0.5149166720118475,0.24313712478152782,22.745315222615883,7.008000257834591,7.774689237369532,5.082115519581342,14.635997485644655,6.383494231873454,7.197025245519086,22.69792630348132
121,1000.0,0.6161371500580354,0.22421080977638116,22.24129216855291,5.482603866079282,7.717235650016482,4.856763556657981,13.796490641059172,7.600375072426434,9.131525324174293,21.765251780578794
122,1000.0,0.37996115212254883,0.3069493942509459,15.899442564137267,5.362905068213511,6.670996230067283,3.255344329246287,9.875918883860091,5.205930435654023,7.089005876916161,11.695234491602744
123,1000.0,0.41295710105665534,0.22337366523864544,27.286539020468428,4.1862634722381395,7.843990403233551,6.5425183321171625,14.749770107740552,6.657132446660089,8.915365580775902,32.38309765008933
124,1000.0,0.44806426914254294,0.33082881114708634,20.801460628191496,6.909449955104216,6.47495318407283,3.3624915512335356,13.822194757254016,6.422291234194031,8.404509893450157,16.03220278970746
125,1000.0,0.3467294644936462,0.2613724675862204,18.176678686101944,5.24997251320759,7.941163310886331,4.0283165748803,10.777099602269681,4.444400805562329,7.116109652844408,12.786410968245347
126,1000.0,0.4965036465598844,0.33901765429544933,19.9682859930929,7.923562222615132,7.136339298111237,3.2588673981623044,12.71538546698148,6.299071754649649,7.857922036473605,14.66585485588202
127,1000.0,0.39100229327906116,0.22264588846582706,17.01495048737235,3.960114535872549,7.205013342813716,4.042723002137157,10.077153569569788,4.6529305002654375,5.670499519457687,11.119112434049768
128,1000.0,0.4578294374195235,0.17821763204781618,21.34226896815779,5.149544874523366,8.26073435715619,5.216909641997377,12.04757537886584,5.4786024574832535,8.02828476615812,21.77474780579836
129,1000.0,0.35760714866282106,0.2014797008932965,22.17119300391165,7.997424564489301,10.049230148258765,4.178393984894759,12.043153144496053,5.805817450300807,8.40596955875291,24.609546162919692
130,1000.0,0.45962303554967426,0.267459233442509,14.109039668544124,6.398225963092138,8.513215677142632,3.1682393674518767,9.56819943314073,5.86542523467376,6.227521709244588,10.738225105041558
131,1000.0,0.491068722766735,0.23924035133410035,27.869837080424883,6.9262620528252095,7.595941724686423,4.264973806385933,14.834877214616114,8.19375614553973,9.420451607251081,33.035237814565235
132,1000.0,0.49625969239814627,0.1920333960952609,18.865193648445327,3.3971137691301916,7.4834145360170226,6.8723250472164015,12.656627101681075,5.685701402028572,7.4890957777775125,18.63070592759279
133,1000.0,0.6017476777012893,0.21317078865724054,20.483593706414585,5.2326786239446985,6.158922790379989,4.341323666616746,11.502360104365703,7.258102587314779,7.488478305485433,20.641736531517726
134,1000.0,0.5379907983613095,0.159138195680613,15.910978629449104,6.765379861982357,8.039498648995846,3.650283613000364,10.939187891606084,6.0598441277692014,6.7780194532551725,15.310148125235404
135,1000.0,0.20565106005580233,0.22868551583718122,17.93769037281546,4.589609603530004,7.759174371514902,4.713656283763749,11.048995647959526,6.292835247196531,7.300990572900785,13.540836820730505
136,1000.0,0.40812618575336795,0.268206274187167,26.0181738935878,6.668855789027154,9.108943287302079,4.298583125298803,16.80053518708374,5.889435271447543,8.77920184466279,27.17179538990452
137,1000.0,0.3246545545526771,0.20066943859381958,22.435599456315053,5.485523209889777,8.733483051126084,5.665226632417238,13.9652159479358,6.40608250440261,7.010279750898119,23.875941040215885
138,1000.0,0.35222167242132685,0.2625385420471612,19.200731776529203,6.025705109699484,7.0622755591018045,3.808315613745184,13.694742469915173,5.806016143402596,7.943190339903509,16.352036312839015
139,1000.0,0.1243729632159456,0.2925114929903743,22.426452391916726,6.7901155540922105,6.644401722937768,3.7395362245191084,13.391125320072057,7.124579450193956,9.70431996210657,18.30513511861262
140,1000.0,0.4260431120235733,0.12830213018205688,14.577602280505872,6.563156660447259,6.305960683247009,2.7374843572370384,10.15266178187624,3.9297082660603007,7.026573929010805,13.814121597367489
141,1000.0,0.4376350182346941,0.23995709680668517,11.173361353477258,3.426569323985115,7.5222921982151805,4.251548587091099,7.550009523030583,3.920942070676822,5.815933843389067,8.15868230327801
142,1000.0,0.3727362405644511,0.24621791715493072,25.75395743571868,5.309996998431831,10.408760650185734,4.977849386686259,13.234837104451241,5.803259018688527,8.83290073335549,24.75068523920639
143,1000.0,0.49187418307121966,0.2943772319508134,27.410764925735883,4.5544941402276145,9.829796288822997,6.9632432309874055,17.55820964951382,6.029423396365184,9.802167489703077,26.68219907536587
144,1000.0,0.5552315892012997,0.13542522439832583,19.25483267945269,5.126699595429273,6.399611439531068,3.884287379569436,9.974800034590405,6.695579173905273,7.921973452372116,17.110364716571425
145,1000.0,0.4128986005325836,0.25419095092022814,24.615751204402116,6.328756906756132,9.940541799597941,4.577515037235132,15.094351146778713,4.940708286744665,8.10930748296326,25.309022347308446
146,1000.0,0.23145687600708734,0.31283705052962923,19.046247925775962,5.243160297553327,7.616651556400683,4.175815477348012,11.93808711210886,5.4653408333690034,8.022881707789823,13.866196093166995
147,1000.0,0.4727931379162133,0.30329980237072557,20.901072191345456,6.213594285106164,8.760619242630943,5.275500174879627,14.096158320496908,4.8756977128163665,7.230366958718715,19.485349389989395
148,1000.0,0.4237078166748882,0.28441068876214487,13.56778898487201,3.3137055965871944,5.774759509212036,5.777388876248597,6.602438361293771,4.6262639690331895,6.405722696253379,8.839516601653317
149,1000.0,0.2288846770800496,0.31804586593086365,25.099865995164937,4.146809670261568,10.439857942079543,5.288295885682899,14.802262985035874,5.076180117577352,6.902943623195814,21.536573986256357
150,1000.0,0.4501488964253369,0.22349322346464723,23.44803240135513,5.1221816479014795,7.289952194141813,6.01177384760803,14.062255569785851,6.592015066084548,8.86023739413495,28.13216634975853
151,1000.0,0.48064750403850826,0.22424698096563359,21.78473763546831,4.8894010475999305,7.795065486649133,6.507566789763016,15.146498226177016,7.640597722462093,7.957390957635809,23.042344156148424
152,1000.0,0.9691598053542709,0.27000960020556664,26.501775586494183,7.468298509275122,8.409192428212886,3.277999503506705,18.12874907824779,7.0941880058550275,8.598962641388097,30.372290958971764
153,1000.0,0.2868674087903018,0.2747794627523236,22.9908454892407,5.587841253620566,7.641548003328737,5.8818619071594895,14.724559731810384,7.802347256530718,7.495951086619634,21.267928894075034
154,1000.0,0.4227625691777025,0.2663109623288958,26.65397726046577,5.264752894287981,7.435270259043254,5.97938845662426,16.68954987721782,6.66350854611885,10.014413264033141,25.517675843284508
